PassageID,LineNum,PartA,PartB,PartC,PartD,CorrectAnswer,Explanation
Story_143_LostMyKeys_Fix3,6,We looked,"on the,",table,top.,B,"Extra comma inserted in Part B: 'the,'."
Story_143_LostMyKeys,7,The cat,sat on,a,chair.,B,"Extra comma inserted in Part B: 'on,'."
Story_143_LostMyKeys_Fix4,7,The cat,"sat on,",a,chair.,B,"Extra comma inserted in Part B: 'on,'."
Story_143_LostMyKeys,8,He had,the keys,under,him.,N,No error.
Story_143_LostMyKeys,9,Move Puss',said Dad,to,him.,A,"Missing comma in Part A: 'Puss' should be 'Puss,'."
Story_143_LostMyKeys,10,The cat,moved,away,fast.,B,"Extra comma inserted in Part B: 'moved,'."
Story_143_LostMyKeys_Fix5,10,The cat,"moved,",away,fast.,B,"Extra comma inserted in Part B: 'moved,'."
Story_143_LostMyKeys,11,Dad was,happy,to find,them.,N,No error.
Story_143_LostMyKeys,12,He went,to work,late,today,D,Missing full stop in Part D: 'today' should be 'today.'.
Story_144_WindyWalk,1,The wind,blew hard,today,outside.,N,No error.
Story_144_WindyWalk,2,Leaves flew,off the,trees,fast.,C,Capitalization error in Part C: 'Trees' should be 'trees'.
Story_144_WindyWalk_Fix,2,Leaves flew,off the,Trees,fast.,C,Capitalization error in Part C: 'Trees' should be 'trees'.
Story_144_WindyWalk,3,Hold on',shouted,Dad,loudly.,A,Missing exclamation mark in Part A: 'on'' should be 'on!'.
Story_144_WindyWalk,4,I held,my hat,on my,head.,B,"Extra comma inserted in Part B: 'hat,'."
Story_144_WindyWalk_Fix2,4,I held,"my hat,",on my,head.,B,"Extra comma inserted in Part B: 'hat,'."
Story_144_WindyWalk,5,My scarf,blew,in the,wind.,B,Capitalization error in Part B: 'Blew' should be 'blew'.
Story_144_WindyWalk_Fix3,5,My scarf,Blew,in the,wind.,B,Capitalization error in Part B: 'Blew' should be 'blew'.
Story_144_WindyWalk,6,Look at,that',I,cried.,B,Missing exclamation mark in Part B: 'that'' should be 'that!'.
Story_144_WindyWalk,7,A bin,rolled,down the,road.,B,"Extra comma inserted in Part B: 'rolled,'."
Story_144_WindyWalk_Fix4,7,A bin,"rolled,",down the,road.,B,"Extra comma inserted in Part B: 'rolled,'."
Story_144_WindyWalk,8,It made,a loud,noise,indeed.,C,Capitalization error in Part C: 'Noise' should be 'noise'.
Story_144_WindyWalk_Fix5,8,It made,a loud,Noise,indeed.,C,Capitalization error in Part C: 'Noise' should be 'noise'.
Story_144_WindyWalk,9,We walked,home,quickly,then.,C,"Extra comma inserted in Part C: 'quickly,'."
Story_144_WindyWalk_Fix6,9,We walked,home,"quickly,",then.,C,"Extra comma inserted in Part C: 'quickly,'."
Story_144_WindyWalk,10,It is,wild',said,Dad.,N,No error.
Story_144_WindyWalk,11,We had,tea by,the,fire.,A,Capitalization error in Part A: 'we' should be 'We'.
Story_144_WindyWalk_Fix7,11,we had,tea by,the,fire.,A,Capitalization error in Part A: 'we' should be 'We'.
Story_144_WindyWalk,12,I was,glad to,be,in,D,Missing full stop in Part D: 'in' should be 'in.'.
Story_145_ArtPainting,1,We painted,pictures,in class,today.,N,No error.
Story_145_ArtPainting,2,I used,red,and,yellow.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_145_ArtPainting_Fix,2,I used,red,And,yellow.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_145_ArtPainting,3,Good job',said,Mrs,Hall.,A,Missing exclamation mark in Part A: 'job'' should be 'job!'.
Story_145_ArtPainting,4,I painted,a sun,in the,sky.,B,"Extra comma inserted in Part B: 'sun,'."
Story_145_ArtPainting_Fix2,4,I painted,"a sun,",in the,sky.,B,"Extra comma inserted in Part B: 'sun,'."
Story_145_ArtPainting,5,Sam painted,a car,on his,paper.,N,No error.
Story_145_ArtPainting,6,It was,blue,and,fast.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_145_ArtPainting_Fix3,6,It was,blue,And,fast.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_145_ArtPainting,7,He spilled,paint,on the,desk.,B,"Extra comma inserted in Part B: 'paint,'."
Story_145_ArtPainting_Fix4,7,He spilled,"paint,",on the,desk.,B,"Extra comma inserted in Part B: 'paint,'."
Story_145_ArtPainting,8,Oh dear',he said,looking,sad.,A,"Missing punctuation in Part A: 'dear!' or 'dear,'."
Story_145_ArtPainting,9,We cleaned,it up,with a,cloth.,B,"Extra comma inserted in Part B: 'up,'."
Story_145_ArtPainting_Fix5,9,We cleaned,"it up,",with a,cloth.,B,"Extra comma inserted in Part B: 'up,'."
Story_145_ArtPainting,10,Our hands,were,messy,now.,N,No error.
Story_145_ArtPainting,11,It was,fun to,paint,today.,C,"Extra comma inserted in Part C: 'paint,'."
Story_145_ArtPainting_Fix6,11,It was,fun to,"paint,",today.,C,"Extra comma inserted in Part C: 'paint,'."
Story_145_ArtPainting,12,We washed,up at,the,sink,D,Missing full stop in Part D: 'sink' should be 'sink.'.
Story_146_DentistTrip,1,I went,to the,dentist,today.,N,No error.
Story_146_DentistTrip,2,I sat,in the,big,chair.,C,Capitalization error in Part C: 'Big' should be 'big'.
Story_146_DentistTrip_Fix,2,I sat,in the,Big,chair.,C,Capitalization error in Part C: 'Big' should be 'big'.
Story_146_DentistTrip,3,Open wide',he said,to,me.,A,Missing exclamation mark in Part A: 'wide'' should be 'wide!'.
Story_146_DentistTrip,4,He looked,at my,teeth,carefully.,B,"Extra comma inserted in Part B: 'my,'."
Story_146_DentistTrip_Fix2,4,He looked,"at my,",teeth,carefully.,B,"Extra comma inserted in Part B: 'my,'."
Story_146_DentistTrip,5,You have,good,teeth',he said.,C,"Missing comma in Part C: 'teeth'' should be 'teeth,'."
Story_146_DentistTrip,6,I was,glad,to hear,that.,B,"Extra comma inserted in Part B: 'glad,'."
Story_146_DentistTrip_Fix3,6,I was,"glad,",to hear,that.,B,"Extra comma inserted in Part B: 'glad,'."
Story_146_DentistTrip,7,He gave,me a,sticker,too.,C,Capitalization error in Part C: 'Sticker' should be 'sticker'.
Story_146_DentistTrip_Fix4,7,He gave,me a,Sticker,too.,C,Capitalization error in Part C: 'Sticker' should be 'sticker'.
Story_146_DentistTrip,8,It was,a shiny,silver,star.,N,No error.
Story_146_DentistTrip,9,Thank you',I said,to,him.,A,Missing exclamation mark in Part A: 'you'' should be 'you!'.
Story_146_DentistTrip,10,We went,home,in the,car.,B,"Extra comma inserted in Part B: 'home,'."
Story_146_DentistTrip_Fix5,10,We went,"home,",in the,car.,B,"Extra comma inserted in Part B: 'home,'."
Story_146_DentistTrip,11,My teeth,felt,very,clean.,N,No error.
Story_146_DentistTrip,12,I will,brush them,every,day,D,Missing full stop in Part D: 'day' should be 'day.'.
Story_147_FairRides,1,We went,to the,fun,fair.,N,No error.
Story_147_FairRides,2,It was,loud,and,busy.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_147_FairRides_Fix,2,It was,loud,And,busy.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_147_FairRides,3,Lets go,on a,ride',said Tom.,A,Apostrophe error in Part A: 'Lets' should be 'Let's'.
Story_147_FairRides,4,We went,on the,big,wheel.,B,"Extra comma inserted in Part B: 'the,'."
Story_147_FairRides_Fix2,4,We went,"on the,",big,wheel.,B,"Extra comma inserted in Part B: 'the,'."
Story_147_FairRides,5,It went,up,very,high.,C,"Extra comma inserted in Part C: 'very,'."
Story_147_FairRides_Fix3,5,It went,up,"very,",high.,C,"Extra comma inserted in Part C: 'very,'."
Story_147_FairRides,6,Look down',shouted,Tom,loudly.,A,Missing exclamation mark in Part A: 'down'' should be 'down!'.
Story_147_FairRides,7,I saw,the people,below,us.,B,Capitalization error in Part B: 'People' should be 'people'.
Story_147_FairRides_Fix4,7,I saw,the People,below,us.,B,Capitalization error in Part B: 'People' should be 'people'.
Story_147_FairRides,8,They looked,small,like,ants.,B,"Extra comma inserted in Part B: 'small,'."
Story_147_FairRides_Fix5,8,They looked,"small,",like,ants.,B,"Extra comma inserted in Part B: 'small,'."
Story_147_FairRides,9,We ate,candy,floss,later.,N,No error.
Story_147_FairRides,10,It was,pink,and,sweet.,C,"Extra comma inserted in Part C: 'and,'."
Story_147_FairRides_Fix6,10,It was,pink,"and,",sweet.,C,"Extra comma inserted in Part C: 'and,'."
Story_147_FairRides,11,We had,a great,time,there.,N,No error.
Story_147_FairRides,12,We went,home,tired,out,D,Missing full stop in Part D: 'out' should be 'out.'.
Story_148_SeaBoat,1,We went,on a,boat,today.,N,No error.
Story_148_SeaBoat,2,The sea,was blue,and,calm.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_148_SeaBoat_Fix,2,The sea,was blue,And,calm.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_148_SeaBoat,3,Look at,the fish',said,Dad.,B,Missing exclamation mark in Part B: 'fish'' should be 'fish!'.
Story_148_SeaBoat,4,I saw,a big,fish,swim.,B,"Extra comma inserted in Part B: 'big,'."
Story_148_SeaBoat_Fix2,4,I saw,"a big,",fish,swim.,B,"Extra comma inserted in Part B: 'big,'."
Story_148_SeaBoat,5,It was,silver,and,shiny.,B,"Extra comma inserted in Part B: 'silver,'."
Story_148_SeaBoat_Fix3,5,It was,"silver,",and,shiny.,B,"Extra comma inserted in Part B: 'silver,'."
Story_148_SeaBoat,6,Can we,catch it',I,asked.,B,Missing question mark in Part B: 'it'' should be 'it?'.
Story_148_SeaBoat,7,No we,cant',said,Dad.,A,"Missing comma in Part A: 'No' should be 'No,'."
Story_148_SeaBoat,8,We sailed,to an,island,nearby.,C,Capitalization error in Part C: 'Island' should be 'island'.
Story_148_SeaBoat_Fix4,8,We sailed,to an,Island,nearby.,C,Capitalization error in Part C: 'Island' should be 'island'.
Story_148_SeaBoat,9,We had,a picnic,on the,sand.,B,"Extra comma inserted in Part B: 'picnic,'."
Story_148_SeaBoat_Fix5,9,We had,"a picnic,",on the,sand.,B,"Extra comma inserted in Part B: 'picnic,'."
Story_148_SeaBoat,10,It was,warm,in the,sun.,N,No error.
Story_148_SeaBoat,11,We went,back,on the,boat.,N,No error.
Story_148_SeaBoat,12,It was,a fun,day,out,D,Missing full stop in Part D: 'out' should be 'out.'.
Story_149_HideGame,1,We played,hide and,seek,today.,N,No error.
Story_149_HideGame,2,You count',said,Ben,to me.,A,"Missing comma in Part A: 'count'' should be 'count,'."
Story_149_HideGame,3,I closed,my eyes,and,counted.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_149_HideGame_Fix,3,I closed,my eyes,And,counted.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_149_HideGame,4,Coming ready,or not',I,shouted.,B,Missing exclamation mark in Part B: 'not'' should be 'not!'.
Story_149_HideGame,5,I looked,in the,garden,first.,B,"Extra comma inserted in Part B: 'the,'."
Story_149_HideGame_Fix2,5,I looked,"in the,",garden,first.,B,"Extra comma inserted in Part B: 'the,'."
Story_149_HideGame,6,Ben was,behind,a,tree.,B,"Extra comma inserted in Part B: 'behind,'."
Story_149_HideGame_Fix3,6,Ben was,"behind,",a,tree.,B,"Extra comma inserted in Part B: 'behind,'."
Story_149_HideGame,7,I found,you',I,said.,B,Missing exclamation mark in Part B: 'you'' should be 'you!'.
Story_149_HideGame,8,Ben came,out,laughing,loudly.,B,Capitalization error in Part B: 'Out' should be 'out'.
Story_149_HideGame_Fix4,8,Ben came,Out,laughing,loudly.,B,Capitalization error in Part B: 'Out' should be 'out'.
Story_149_HideGame,9,My turn,to hide',he,said.,B,"Missing comma in Part B: 'hide'' should be 'hide,'."
Story_149_HideGame,10,I counted,to ten,again,slowly.,C,"Extra comma inserted in Part C: 'again,'."
Story_149_HideGame_Fix5,10,I counted,to ten,"again,",slowly.,C,"Extra comma inserted in Part C: 'again,'."
Story_149_HideGame,11,We played,all,day,long.,N,No error.
Story_149_HideGame,12,It was,a good,game,to play,D,Missing full stop in Part D: 'play' should be 'play.'.
Story_150_RiverDay,1,We walked,by the,river,today.,N,No error.
Story_150_RiverDay,2,The water,flowed,fast,past us.,C,Capitalization error in Part C: 'Fast' should be 'fast'.
Story_150_RiverDay_Fix,2,The water,flowed,Fast,past us.,C,Capitalization error in Part C: 'Fast' should be 'fast'.
Story_150_RiverDay,3,Look at,the ducks',said,Mum.,B,Missing exclamation mark in Part B: 'ducks'' should be 'ducks!'.
Story_150_RiverDay,4,They swam,in a,long,line.,B,"Extra comma inserted in Part B: 'a,'."
Story_150_RiverDay_Fix2,4,They swam,"in a,",long,line.,B,"Extra comma inserted in Part B: 'a,'."
Story_150_RiverDay,5,Can I,feed them',I,asked.,B,Missing question mark in Part B: 'them'' should be 'them?'.
Story_150_RiverDay,6,Yes here,is bread',she,said.,A,"Missing comma in Part A: 'here' should be 'here,'."
Story_150_RiverDay,7,I threw,the bread,in the,water.,B,"Extra comma inserted in Part B: 'bread,'."
Story_150_RiverDay_Fix3,7,I threw,"the bread,",in the,water.,B,"Extra comma inserted in Part B: 'bread,'."
Story_150_RiverDay,8,The ducks,ate it,all,up.,B,Capitalization error in Part B: 'Ate' should be 'ate'.
Story_150_RiverDay_Fix4,8,The ducks,Ate it,all,up.,B,Capitalization error in Part B: 'Ate' should be 'ate'.
Story_150_RiverDay,9,We walked,on down,the,path.,C,"Extra comma inserted in Part C: 'the,'."
Story_150_RiverDay_Fix5,9,We walked,on down,"the,",path.,C,"Extra comma inserted in Part C: 'the,'."
Story_150_RiverDay,10,It was,a sunny,day,out.,N,No error.
Story_150_RiverDay,11,We saw,a boat,sail,past.,N,No error.
Story_150_RiverDay,12,It was,fun to,see,it,D,Missing full stop in Part D: 'it' should be 'it.'.
Story_151_BoardingSkate,1,I ride,my board,in the,park.,N,No error.
Story_151_BoardingSkate,2,It is,fun,to,do.,B,Capitalization error in Part B: 'Fun' should be 'fun'.
Story_151_BoardingSkate_Fix,2,It is,Fun,to,do.,B,Capitalization error in Part B: 'Fun' should be 'fun'.
Story_151_BoardingSkate,3,Watch me',I shouted,to,Ben.,A,Missing exclamation mark in Part A: 'me'' should be 'me!'.
Story_151_BoardingSkate,4,I went,down the,ramp,fast.,B,"Extra comma inserted in Part B: 'the,'."
Story_151_BoardingSkate_Fix2,4,I went,"down the,",ramp,fast.,B,"Extra comma inserted in Part B: 'the,'."
Story_151_BoardingSkate,5,The wind,blew,my,hair.,A,Capitalization error in Part A: 'the' should be 'The'.
Story_151_BoardingSkate_Fix3,5,the wind,blew,my,hair.,A,Capitalization error in Part A: 'the' should be 'The'.
Story_151_BoardingSkate,6,That was,cool',said,Ben.,B,Missing exclamation mark in Part B: 'cool'' should be 'cool!'.
Story_151_BoardingSkate,7,I tried,again,on the,ramp.,B,"Extra comma inserted in Part B: 'again,'."
Story_151_BoardingSkate_Fix4,7,I tried,"again,",on the,ramp.,B,"Extra comma inserted in Part B: 'again,'."
Story_151_BoardingSkate,8,I fell,off,my,board.,C,Capitalization error in Part C: 'My' should be 'my'.
Story_151_BoardingSkate_Fix5,8,I fell,off,My,board.,C,Capitalization error in Part C: 'My' should be 'my'.
Story_151_BoardingSkate,9,Are you,ok',asked,Ben.,B,Missing question mark in Part B: 'ok'' should be 'ok?'.
Story_151_BoardingSkate,10,Yes I,am',I,said.,A,"Missing comma in Part A: 'Yes' should be 'Yes,'."
Story_151_BoardingSkate,11,We went,home,for,tea.,N,No error.
Story_151_BoardingSkate,12,It was,a good,day,out,D,Missing full stop in Part D: 'out' should be 'out.'.
Story_152_PizzaCook,1,We made,pizza,for,tea.,N,No error.
Story_152_PizzaCook,2,Mum got,the,dough,out.,B,Capitalization error in Part B: 'The' should be 'the'.
Story_152_PizzaCook_Fix,2,Mum got,The,dough,out.,B,Capitalization error in Part B: 'The' should be 'the'.
Story_152_PizzaCook,3,Roll it,flat',she,said.,A,"Missing punctuation in Part A: 'flat'' should be 'flat!' or 'flat,'."
Story_152_PizzaCook_Fix2,3,Roll it,flat,she,said.,A,"Missing comma in Part A: 'flat'' should be 'flat,'."
Story_152_PizzaCook,4,I used,a rolling,pin,well.,B,"Extra comma inserted in Part B: 'rolling,'."
Story_152_PizzaCook_Fix3,4,I used,"a rolling,",pin,well.,B,"Extra comma inserted in Part B: 'rolling,'."
Story_152_PizzaCook,5,We put,sauce,on,it.,C,"Extra comma inserted in Part C: 'on,'."
Story_152_PizzaCook_Fix4,5,We put,sauce,"on,",it.,C,"Extra comma inserted in Part C: 'on,'."
Story_152_PizzaCook,6,Add the,cheese',said,Mum.,B,Missing exclamation mark in Part B: 'cheese'' should be 'cheese!'.
Story_152_PizzaCook,7,I put,ham,on,top.,B,"Extra comma inserted in Part B: 'ham,'."
Story_152_PizzaCook_Fix5,7,I put,"ham,",on,top.,B,"Extra comma inserted in Part B: 'ham,'."
Story_152_PizzaCook,8,The oven,was,hot,now.,C,Capitalization error in Part C: 'Hot' should be 'hot'.
Story_152_PizzaCook_Fix6,8,The oven,was,Hot,now.,C,Capitalization error in Part C: 'Hot' should be 'hot'.
Story_152_PizzaCook,9,Is it,ready',I,asked.,B,Missing question mark in Part B: 'ready'' should be 'ready?'.
Story_152_PizzaCook,10,Not yet',said Mum,checking,it.,A,"Missing comma in Part A: 'yet'' should be 'yet,'."
Story_152_PizzaCook,11,We ate,it all,up,fast.,N,No error.
Story_152_PizzaCook,12,It was,very,tasty,indeed,D,Missing full stop in Part D: 'indeed' should be 'indeed.'.
Story_153_RomanLife,1,We learned,about,Romans,today.,N,No error.
Story_153_RomanLife,2,They had,big,armies,then.,C,Capitalization error in Part C: 'Armies' should be 'armies'.
Story_153_RomanLife_Fix,2,They had,big,Armies,then.,C,Capitalization error in Part C: 'Armies' should be 'armies'.
Story_153_RomanLife,3,Look at,this',said,Sir.,B,Missing exclamation mark in Part B: 'this'' should be 'this!'.
Story_153_RomanLife,4,He showed,us a,shield,picture.,B,"Extra comma inserted in Part B: 'a,'."
Story_153_RomanLife_Fix2,4,He showed,"us a,",shield,picture.,B,"Extra comma inserted in Part B: 'a,'."
Story_153_RomanLife,5,It was,red,and,gold.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_153_RomanLife_Fix3,5,It was,red,And,gold.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_153_RomanLife,6,Did they,fight',asked,Tom.,B,Missing question mark in Part B: 'fight'' should be 'fight?'.
Story_153_RomanLife,7,Yes they,did',said,Sir.,A,"Missing comma in Part A: 'Yes' should be 'Yes,'."
Story_153_RomanLife,8,They built,long,roads,too.,B,"Extra comma inserted in Part B: 'long,'."
Story_153_RomanLife_Fix4,8,They built,"long,",roads,too.,B,"Extra comma inserted in Part B: 'long,'."
Story_153_RomanLife,9,We drew,a Roman,soldier,man.,B,Capitalization error in Part B: 'Roman' should be 'Roman'.
Story_153_RomanLife_Fix5,9,We drew,a roman,soldier,man.,B,Capitalization error in Part B: 'roman' should be 'Roman'.
Story_153_RomanLife,10,He had,a shiny,helmet,on.,C,"Extra comma inserted in Part C: 'helmet,'."
Story_153_RomanLife_Fix6,10,He had,a shiny,"helmet,",on.,C,"Extra comma inserted in Part C: 'helmet,'."
Story_153_RomanLife,11,It was,fun to,learn,this.,N,No error.
Story_153_RomanLife,12,I like,history,class,best,D,Missing full stop in Part D: 'best' should be 'best.'.
Story_154_RockPool,1,We went,to the,rock,pools.,N,No error.
Story_154_RockPool,2,The tide,was out,far,today.,C,Capitalization error in Part C: 'Far' should be 'far'.
